sampleID,labID,analysisDate,fractionAnalyzed,type,value,unit,aggregation,qualityFlag,accessToPublic,accessToAllOrg,accessToSelf,accessToPHAC,accessToLocalHA,accessToProvHA,accessToOtherProv,accessToDetails
o.01.18.22,Ottawa-1,2022-01-18,solid,covN2,0.000644336,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.18.22,Ottawa-1,2022-01-18,solid,covN2,5.91E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.18.22,Ottawa-1,2022-01-18,solid,nPPMoV,27.5858761,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.19.22,Ottawa-1,2022-01-19,solid,covN1,0.000407955,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.19.22,Ottawa-1,2022-01-19,solid,covN1,7.52E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.19.22,Ottawa-1,2022-01-19,solid,covN2,0.000712952,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.19.22,Ottawa-1,2022-01-19,solid,covN2,4.54E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.19.22,Ottawa-1,2022-01-19,solid,nPPMoV,27.32234085,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.20.22,Ottawa-1,2022-01-20,solid,covN1,0.000296506,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.20.22,Ottawa-1,2022-01-20,solid,covN1,2.16E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.20.22,Ottawa-1,2022-01-20,solid,covN2,0.000391823,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.20.22,Ottawa-1,2022-01-20,solid,covN2,3.57E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.20.22,Ottawa-1,2022-01-20,solid,nPPMoV,28.05985373,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.21.22,Ottawa-1,2022-01-21,solid,covN1,0.00050134,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.21.22,Ottawa-1,2022-01-21,solid,covN1,8.74E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.21.22,Ottawa-1,2022-01-21,solid,covN2,0.000513281,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.21.22,Ottawa-1,2022-01-21,solid,covN2,4.23E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.21.22,Ottawa-1,2022-01-21,solid,nPPMoV,27.9349003,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.22.22,Ottawa-1,2022-01-22,solid,covN1,0.000526296,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.22.22,Ottawa-1,2022-01-22,solid,covN1,8.76E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.22.22,Ottawa-1,2022-01-22,solid,covN2,0.00076081,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.22.22,Ottawa-1,2022-01-22,solid,covN2,5.56E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.22.22,Ottawa-1,2022-01-22,solid,nPPMoV,28.20437458,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.23.22,Ottawa-1,2022-01-23,solid,covN1,0.000323227,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.23.22,Ottawa-1,2022-01-23,solid,covN1,4.24E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.23.22,Ottawa-1,2022-01-23,solid,covN2,0.000345169,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.23.22,Ottawa-1,2022-01-23,solid,covN2,7.81E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.23.22,Ottawa-1,2022-01-23,solid,nPPMoV,27.93662877,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.24.22,Ottawa-1,2022-01-24,solid,covN1,0.000121902,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.24.22,Ottawa-1,2022-01-24,solid,covN1,3.40E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.24.22,Ottawa-1,2022-01-24,solid,covN2,4.79E-05,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.24.22,Ottawa-1,2022-01-24,solid,covN2,6.32E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.24.22,Ottawa-1,2022-01-24,solid,nPPMoV,26.79729179,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.25.22,Ottawa-1,2022-01-25,solid,covN1,0.000230699,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.25.22,Ottawa-1,2022-01-25,solid,covN1,1.96E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.25.22,Ottawa-1,2022-01-25,solid,covN2,0.00030395,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.25.22,Ottawa-1,2022-01-25,solid,covN2,4.26E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.25.22,Ottawa-1,2022-01-25,solid,nPPMoV,27.53661269,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.26.22,Ottawa-1,2022-01-26,solid,covN1,0.000276962,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.26.22,Ottawa-1,2022-01-26,solid,covN1,1.42E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.26.22,Ottawa-1,2022-01-26,solid,covN2,0.000286152,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.26.22,Ottawa-1,2022-01-26,solid,covN2,6.16E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.26.22,Ottawa-1,2022-01-26,solid,nPPMoV,27.60954665,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.27.22,Ottawa-1,2022-01-27,solid,covN1,0.000322259,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.27.22,Ottawa-1,2022-01-27,solid,covN1,1.45E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.27.22,Ottawa-1,2022-01-27,solid,covN2,0.000310406,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.27.22,Ottawa-1,2022-01-27,solid,covN2,2.55E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.27.22,Ottawa-1,2022-01-27,solid,nPPMoV,27.9371875,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.28.22,Ottawa-1,2022-01-28,solid,covN1,0.000327326,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.28.22,Ottawa-1,2022-01-28,solid,covN1,5.31E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.28.22,Ottawa-1,2022-01-28,solid,covN2,0.000418341,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.28.22,Ottawa-1,2022-01-28,solid,covN2,4.31E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.28.22,Ottawa-1,2022-01-28,solid,nPPMoV,27.48861328,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.29.22,Ottawa-1,2022-01-29,solid,covN1,0.000294331,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.29.22,Ottawa-1,2022-01-29,solid,covN1,3.11E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.29.22,Ottawa-1,2022-01-29,solid,covN2,0.000383986,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.29.22,Ottawa-1,2022-01-29,solid,covN2,3.95E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.29.22,Ottawa-1,2022-01-29,solid,nPPMoV,27.32783757,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.30.22,Ottawa-1,2022-01-30,solid,covN1,0.000514163,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.30.22,Ottawa-1,2022-01-30,solid,covN1,1.17E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.30.22,Ottawa-1,2022-01-30,solid,covN2,0.000632167,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.30.22,Ottawa-1,2022-01-30,solid,covN2,5.87E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.30.22,Ottawa-1,2022-01-30,solid,nPPMoV,28.10909734,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.31.22,Ottawa-1,2022-01-31,solid,covN1,0.00014379,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.31.22,Ottawa-1,2022-01-31,solid,covN1,2.74E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.31.22,Ottawa-1,2022-01-31,solid,covN2,0.000160756,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.31.22,Ottawa-1,2022-01-31,solid,covN2,3.29E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.01.31.22,Ottawa-1,2022-01-31,solid,nPPMoV,27.99142482,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.01.22,Ottawa-1,2022-02-01,solid,covN1,0.000221419,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.01.22,Ottawa-1,2022-02-01,solid,covN1,1.34E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.01.22,Ottawa-1,2022-02-01,solid,covN2,0.000227185,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.01.22,Ottawa-1,2022-02-01,solid,covN2,2.86E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.01.22,Ottawa-1,2022-02-01,solid,nPPMoV,27.21753522,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.02.22,Ottawa-1,2022-02-02,solid,covN1,0.00028343,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.02.22,Ottawa-1,2022-02-02,solid,covN1,4.47E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.02.22,Ottawa-1,2022-02-02,solid,covN2,0.000347973,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.02.22,Ottawa-1,2022-02-02,solid,covN2,8.74E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.02.22,Ottawa-1,2022-02-02,solid,nPPMoV,27.56609534,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.03.22,Ottawa-1,2022-02-03,solid,covN1,0.000294382,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.03.22,Ottawa-1,2022-02-03,solid,covN1,1.85E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.03.22,Ottawa-1,2022-02-03,solid,covN2,0.000294573,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.03.22,Ottawa-1,2022-02-03,solid,covN2,7.43E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.03.22,Ottawa-1,2022-02-03,solid,nPPMoV,27.37283643,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.04.22,Ottawa-1,2022-02-04,solid,covN1,0.000173107,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.04.22,Ottawa-1,2022-02-04,solid,covN1,6.54E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.04.22,Ottawa-1,2022-02-04,solid,covN2,0.000139189,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.04.22,Ottawa-1,2022-02-04,solid,covN2,1.39E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.04.22,Ottawa-1,2022-02-04,solid,nPPMoV,27.11487389,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.05.22,Ottawa-1,2022-02-05,solid,covN1,0.000202914,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.05.22,Ottawa-1,2022-02-05,solid,covN1,1.31E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.05.22,Ottawa-1,2022-02-05,solid,covN2,0.000163564,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.05.22,Ottawa-1,2022-02-05,solid,covN2,4.48E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.05.22,Ottawa-1,2022-02-05,solid,nPPMoV,27.85831548,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.06.22,Ottawa-1,2022-02-06,solid,covN1,0.000172236,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.06.22,Ottawa-1,2022-02-06,solid,covN1,1.26E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.06.22,Ottawa-1,2022-02-06,solid,covN2,0.000163621,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.06.22,Ottawa-1,2022-02-06,solid,covN2,2.86E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.06.22,Ottawa-1,2022-02-06,solid,nPPMoV,27.52125385,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.07.22,Ottawa-1,2022-02-07,solid,covN1,3.51E-05,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.07.22,Ottawa-1,2022-02-07,solid,covN1,8.12E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.07.22,Ottawa-1,2022-02-07,solid,covN2,7.25E-05,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.07.22,Ottawa-1,2022-02-07,solid,covN2,9.58E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.07.22,Ottawa-1,2022-02-07,solid,nPPMoV,27.02421109,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.08.22,Ottawa-1,2022-02-08,solid,covN1,9.85E-05,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.08.22,Ottawa-1,2022-02-08,solid,covN1,2.19E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.08.22,Ottawa-1,2022-02-08,solid,covN2,0.000148641,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.08.22,Ottawa-1,2022-02-08,solid,covN2,8.44E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.08.22,Ottawa-1,2022-02-08,solid,nPPMoV,27.28966549,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.09.22,Ottawa-1,2022-02-09,solid,covN1,0.00026181,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.09.22,Ottawa-1,2022-02-09,solid,covN1,2.11E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.09.22,Ottawa-1,2022-02-09,solid,covN2,0.000274074,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.09.22,Ottawa-1,2022-02-09,solid,covN2,3.64E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.09.22,Ottawa-1,2022-02-09,solid,nPPMoV,27.18953024,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.10.22,Ottawa-1,2022-02-10,solid,covN1,0.000161618,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.10.22,Ottawa-1,2022-02-10,solid,covN1,3.20E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.10.22,Ottawa-1,2022-02-10,solid,covN2,0.000196148,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.10.22,Ottawa-1,2022-02-10,solid,covN2,4.09E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.10.22,Ottawa-1,2022-02-10,solid,nPPMoV,28.16811925,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.11.22,Ottawa-1,2022-02-11,solid,covN1,8.72E-05,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.11.22,Ottawa-1,2022-02-11,solid,covN1,1.81E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.11.22,Ottawa-1,2022-02-11,solid,covN2,0.000107511,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.11.22,Ottawa-1,2022-02-11,solid,covN2,3.18E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.11.22,Ottawa-1,2022-02-11,solid,nPPMoV,27.24011056,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.12.22,Ottawa-1,2022-02-12,solid,covN1,0.00011797,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.12.22,Ottawa-1,2022-02-12,solid,covN1,2.11E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.12.22,Ottawa-1,2022-02-12,solid,covN2,0.000136895,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.12.22,Ottawa-1,2022-02-12,solid,covN2,7.17E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.12.22,Ottawa-1,2022-02-12,solid,nPPMoV,27.36323313,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.13.22,Ottawa-1,2022-02-13,solid,covN1,0.000110096,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.13.22,Ottawa-1,2022-02-13,solid,covN1,1.41E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.13.22,Ottawa-1,2022-02-13,solid,covN2,0.000151446,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.13.22,Ottawa-1,2022-02-13,solid,covN2,2.47E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.13.22,Ottawa-1,2022-02-13,solid,nPPMoV,27.62861597,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.14.22,Ottawa-1,2022-02-14,solid,covN1,9.42E-05,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.14.22,Ottawa-1,2022-02-14,solid,covN1,1.58E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.14.22,Ottawa-1,2022-02-14,solid,covN2,8.50E-05,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.14.22,Ottawa-1,2022-02-14,solid,covN2,5.13E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.14.22,Ottawa-1,2022-02-14,solid,nPPMoV,27.36077366,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.15.22,Ottawa-1,2022-02-15,solid,covN1,0.000168246,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.15.22,Ottawa-1,2022-02-15,solid,covN1,2.26E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.15.22,Ottawa-1,2022-02-15,solid,covN2,0.000171994,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.15.22,Ottawa-1,2022-02-15,solid,covN2,5.20E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.15.22,Ottawa-1,2022-02-15,solid,nPPMoV,27.64718323,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.22,Ottawa-1,2022-02-16,solid,covN1,0.000187081,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.22,Ottawa-1,2022-02-16,solid,covN1,1.06E-05,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.22,Ottawa-1,2022-02-16,solid,covN2,0.000246117,gcPMMoV,meanNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.22,Ottawa-1,2022-02-16,solid,covN2,9.84E-06,gcPMMoV,sdNr,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
o.02.16.22,Ottawa-1,2022-02-16,solid,nPPMoV,28.03864539,Ct,mean,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
